Date,Time,Agent ID,Department ID,Talk Time,Hold Time,ACW Time,Waiting Time,Call Transferred
2023-11-20,14:22:04,13,1,345,127,91,167,1
2022-10-04,13:58:33,7,1,462,300,31,72,1
2022-06-17,15:31:35,19,2,448,155,34,174,1
2023-04-05,15:23:28,3,2,441,206,27,59,1
2022-10-27,08:06:44,1,2,510,173,26,174,0
2023-03-17,14:04:22,11,3,434,297,84,81,0
2022-09-10,10:30:37,21,2,438,83,51,197,1
2022-06-12,17:53:20,14,4,340,138,19,106,1
2023-12-21,18:25:48,6,1,366,263,84,115,0
2022-11-04,08:27:02,17,2,549,62,111,211,1
2024-10-24,12:38:21,21,1,184,155,58,137,0
2024-12-15,19:01:20,10,1,253,255,78,78,1
2023-09-24,11:11:45,7,1,283,94,105,185,1
2024-05-10,07:30:56,8,1,292,272,17,288,0
2022-11-24,15:08:00,19,3,389,184,82,57,1
2024-07-04,12:34:51,12,3,203,224,103,120,1
2023-11-01,12:25:52,10,1,387,213,69,156,1
2024-03-01,09:49:21,12,3,255,241,56,77,1
2022-01-26,15:12:56,3,1,355,82,23,141,0
2023-06-02,17:10:38,4,1,464,142,45,177,1
2024-01-12,11:38:27,3,2,294,235,119,202,0
2022-03-17,09:48:28,12,1,491,93,49,85,1
2023-06-29,12:01:48,13,1,382,257,63,182,1
2024-03-11,17:42:44,3,1,365,218,22,192,1
2022-11-21,09:06:18,11,1,268,289,40,101,1
2022-12-12,15:12:01,13,1,489,98,38,146,0
2023-03-14,17:12:11,9,1,290,158,71,167,1
2024-09-20,14:12:52,8,1,574,147,110,238,1
2024-03-25,11:48:05,11,2,279,204,103,256,0
2023-09-03,18:37:39,12,3,415,130,81,133,1
2024-04-24,23:02:21,22,1,375,155,106,292,0
2023-10-07,22:36:28,23,1,455,232,82,41,0
2022-11-23,23:52:01,21,1,266,167,31,174,1
2023-04-28,13:25:39,15,1,284,238,100,288,1
2023-04-12,16:48:59,17,3,592,251,44,157,0
2024-11-04,14:32:40,4,2,469,66,19,277,1
2023-10-30,11:05:07,5,1,444,263,112,73,0
2022-06-19,16:36:51,2,4,205,144,18,77,0
2023-05-18,17:37:40,5,2,413,227,50,77,1
2023-07-06,14:41:08,18,1,219,190,71,296,0
2024-10-05,10:21:05,9,3,551,84,104,187,0
2022-04-15,16:21:26,14,4,340,144,118,56,0
2024-10-18,06:16:06,4,1,307,280,86,294,1
2022-05-31,17:22:23,15,2,588,145,103,192,0
2023-08-13,15:21:28,22,1,487,221,64,97,0
2023-02-05,04:18:37,13,1,185,128,23,151,1
2023-07-31,14:05:51,13,1,573,147,112,158,1
2023-09-25,14:37:36,18,1,195,135,84,113,1
2022-07-28,17:31:15,16,1,473,227,45,159,0
2022-02-28,12:29:33,20,1,342,208,49,271,0
2022-02-20,15:56:39,15,1,465,150,118,298,0
2022-02-10,08:30:39,9,1,232,109,85,281,1
2023-02-25,02:30:47,8,3,233,142,21,181,1
2022-03-25,16:51:00,12,1,340,175,24,139,1
2024-11-25,15:59:18,15,2,473,276,45,229,1
2024-08-09,14:51:35,10,2,204,212,81,196,1
2022-10-27,09:11:38,22,2,399,194,28,158,1
2022-11-08,11:18:06,18,1,573,75,53,97,0
2023-07-24,09:51:11,21,2,382,161,70,140,1
2023-12-06,13:26:44,10,4,183,152,105,198,0
2024-03-18,13:29:47,18,1,575,181,92,179,0
2024-11-08,16:10:14,22,1,494,228,117,88,1
2023-08-02,22:22:34,3,2,423,271,24,189,0
2024-03-08,11:32:18,23,1,186,209,111,103,0
2023-07-25,09:48:26,13,3,513,111,81,158,0
2024-09-21,13:40:21,8,1,313,66,48,152,1
2024-07-20,19:42:46,14,1,390,257,92,300,0
2022-10-29,17:04:50,17,4,594,206,98,274,1
2022-12-10,12:56:09,11,1,181,251,39,268,0
2024-11-14,17:47:47,7,1,372,112,50,212,1
2022-02-16,16:44:26,2,3,501,200,36,240,0
2023-04-14,11:17:48,22,1,590,63,96,51,1
2024-09-11,13:48:09,17,1,363,83,58,223,0
2023-08-03,10:32:10,6,3,563,171,39,74,0
2023-05-22,09:45:37,2,1,369,88,38,176,1
2023-07-11,09:20:01,13,1,486,247,40,117,0
2024-05-03,23:42:29,8,4,396,128,21,120,1
2024-03-19,17:27:08,16,2,281,181,24,138,0
2022-08-07,19:13:58,12,1,437,117,44,204,0
2023-04-17,22:13:39,18,1,256,66,55,69,0
2023-01-12,20:32:02,6,2,414,185,43,162,0
2022-06-27,10:58:23,18,4,317,265,72,126,1
2023-01-17,17:21:08,20,1,512,139,44,147,0
2024-12-20,07:08:16,14,4,438,143,45,82,0
2023-02-17,10:39:13,24,1,379,208,53,284,0
2023-11-06,12:05:00,9,1,226,209,105,244,0
2023-06-23,12:21:49,16,3,420,148,39,244,0
2022-06-13,23:39:22,10,3,494,112,59,210,1
2024-09-02,10:01:53,22,3,595,298,113,195,1
2022-07-18,23:23:34,2,1,314,228,108,194,0
2022-11-22,09:06:03,3,3,253,255,105,96,1
2022-04-05,16:01:16,9,1,551,150,25,93,0
2022-11-13,19:41:02,2,1,426,192,93,82,1
2024-10-14,13:31:49,10,3,478,254,43,126,0
2024-08-24,12:57:32,16,1,345,250,65,174,1
2022-08-16,06:46:46,16,1,313,178,58,116,0
2022-12-04,16:38:05,7,4,273,284,86,109,1
2023-11-02,13:59:33,14,1,237,65,102,128,0
2024-02-23,07:43:54,4,1,492,288,64,292,0
2022-02-23,17:17:29,6,4,517,62,89,52,1
2023-02-03,14:25:24,8,1,391,300,85,55,1
2023-03-14,14:55:01,15,1,272,114,42,277,1
2023-03-02,16:27:49,3,1,320,218,45,288,0
2024-05-24,13:18:44,25,1,441,204,47,79,0
2024-04-29,09:22:12,24,3,549,60,24,118,0
2024-09-24,13:56:31,23,1,504,84,37,283,1
2023-09-20,05:32:06,15,3,484,287,105,298,0
2023-01-22,13:45:17,3,3,533,169,41,43,1
2024-05-15,20:26:08,3,1,553,127,56,61,0
2023-05-30,16:07:05,13,1,405,85,86,245,0
2023-12-22,10:29:30,19,1,477,109,80,208,0
2023-04-25,13:52:30,9,3,337,274,16,231,0
2023-03-26,13:16:01,14,2,319,95,51,122,1
2023-10-12,15:30:06,11,1,481,159,103,58,0
2023-05-28,19:40:42,3,1,329,278,80,89,1
2023-12-26,16:21:36,2,3,391,287,25,238,1
2022-03-06,10:07:55,9,3,416,272,69,271,0
2023-03-29,13:10:48,18,3,366,227,104,42,1
2024-08-11,09:12:44,25,1,365,168,47,88,1
2024-01-12,06:39:58,23,3,206,130,58,182,1
2022-03-06,13:36:33,3,4,461,182,79,218,0
2024-04-12,08:28:04,13,1,499,145,26,78,1
2023-07-30,07:41:39,15,2,213,158,42,255,0
2023-03-16,19:09:51,17,1,526,110,22,225,1
2023-05-10,02:26:45,15,3,305,195,39,157,1
2022-10-26,14:33:31,25,3,302,264,92,170,0
2022-08-23,12:53:48,15,3,313,182,67,263,1
2024-04-17,17:55:28,15,4,229,286,47,97,1
2022-01-16,18:54:16,10,2,345,96,92,61,0
2022-06-10,10:25:02,10,3,250,228,119,214,0
2024-05-12,09:53:01,1,2,346,72,94,207,0
2022-01-11,12:17:55,5,2,589,169,46,285,1
2024-01-02,19:29:04,16,3,507,174,73,52,0
2024-01-16,19:55:40,2,1,328,69,47,289,1
2023-05-25,19:52:18,15,2,301,106,78,40,1
2023-09-02,15:59:57,2,1,521,65,94,171,1
2023-12-13,11:36:56,4,1,283,245,44,288,0
2023-01-26,16:36:01,20,1,298,129,54,263,1
2022-03-12,12:01:04,1,1,519,297,10,63,0
2022-05-13,19:36:24,2,3,374,159,23,120,1
2024-08-11,05:35:22,16,3,567,292,115,189,1
2022-10-29,14:41:30,23,2,350,126,91,53,1
2024-08-24,14:12:50,15,1,376,80,107,80,0
2022-05-26,17:04:11,23,3,217,193,35,64,1
2023-03-04,14:51:50,5,2,552,218,55,105,0
2022-06-15,14:46:02,22,4,294,177,15,118,0
2022-10-11,04:38:29,9,1,372,144,87,280,0
2023-11-14,16:05:35,9,1,556,82,23,231,1
2022-07-29,07:23:33,8,3,582,101,24,52,1
2024-11-01,10:42:05,11,2,574,262,24,168,0
2022-04-09,16:01:50,14,3,305,89,87,55,1
2023-12-30,11:06:53,3,2,509,119,109,135,0
2023-09-27,19:44:59,23,3,508,196,106,112,0
2022-08-04,13:00:37,7,3,527,294,10,176,1
2023-01-25,10:35:37,6,3,529,137,105,78,0
2024-12-08,16:50:50,25,3,451,187,35,220,0
2023-11-02,12:33:32,24,1,584,243,113,253,0
2024-02-06,10:51:10,11,1,481,186,94,159,1
2024-02-06,14:28:53,5,1,287,265,84,89,0
2023-07-12,16:43:52,2,2,409,198,51,71,1
2024-08-01,14:01:36,22,1,539,91,108,54,0
2024-02-10,20:44:33,15,4,379,163,58,285,0
2023-05-21,18:12:45,20,3,346,227,42,51,1
2023-05-12,21:37:49,22,1,525,254,40,281,0
2023-09-25,13:19:44,15,3,251,292,73,195,1
2024-10-26,19:01:46,15,3,479,140,78,132,1
2024-02-24,07:46:32,25,1,424,255,12,58,1
2024-08-13,15:49:49,10,3,349,252,83,64,1
2024-05-06,14:47:37,25,1,284,116,54,281,0
2023-12-12,17:18:44,9,1,583,294,58,275,0
2024-04-01,16:22:49,4,1,517,235,27,166,0
2022-09-01,09:29:48,12,1,195,284,21,266,0
2024-12-10,12:42:08,11,2,387,283,50,125,0
2022-05-24,17:49:14,11,2,405,263,104,120,0
2023-02-01,16:42:59,7,2,347,205,31,283,1
2022-05-18,10:36:07,22,1,480,99,97,129,1
2022-12-13,12:26:47,17,3,435,220,75,121,1
2024-02-05,15:30:50,24,2,554,287,19,155,1
2024-12-27,19:02:54,25,3,335,236,39,258,1
2024-06-19,19:46:03,21,4,471,145,12,273,0
2024-09-23,15:53:50,25,4,401,232,87,99,0
2024-11-03,16:09:02,16,1,550,179,119,237,1
2023-09-07,08:17:03,11,1,209,72,61,190,0
2023-03-07,13:40:02,18,1,543,186,74,94,0
2022-02-18,19:50:14,17,1,375,99,17,142,0
2024-07-06,12:43:42,11,3,309,98,62,227,1
2022-05-13,15:41:30,14,1,190,88,49,93,0
2024-01-15,13:31:43,14,2,316,219,36,48,1
2023-01-01,11:15:00,18,2,539,190,75,76,0
2024-10-05,14:23:55,20,1,386,210,108,143,1
2024-11-17,19:08:15,12,1,424,174,28,53,1
2024-11-01,19:47:39,1,2,382,300,16,114,0
2024-04-29,15:51:52,5,1,554,108,113,56,1
2023-07-16,10:49:12,2,1,398,213,112,190,0
2024-01-13,10:20:29,5,3,301,99,73,224,1
2023-01-08,07:21:35,14,3,345,179,100,210,0
2024-06-28,15:39:38,14,1,251,188,100,157,1
2024-07-28,15:33:22,15,4,247,300,41,215,1
2022-03-03,07:31:36,5,1,215,133,50,181,0
2022-12-11,09:29:37,24,1,311,105,41,122,0
2022-02-02,11:38:39,23,2,226,267,86,116,0
2024-09-07,11:45:59,15,1,419,204,45,300,1
2022-04-17,13:53:32,4,2,252,88,106,215,1
2023-12-30,08:58:59,8,3,332,93,68,39,0
2022-09-24,16:29:11,24,1,519,215,57,229,0
2024-11-19,15:14:15,18,3,196,224,86,103,0
2022-11-13,18:55:36,4,1,266,80,35,274,1
2023-07-05,17:56:17,19,1,504,261,91,97,0
2023-05-12,13:01:38,23,1,583,109,48,120,1
2022-11-06,10:27:38,21,3,365,222,109,110,0
2023-06-19,17:02:27,7,1,346,202,18,291,0
2023-01-09,15:30:28,1,2,315,284,93,123,0
2024-10-19,13:32:14,6,1,564,269,18,197,0
2022-04-17,10:08:03,18,4,439,238,29,90,1
2023-11-26,19:52:09,19,1,515,168,97,290,1
2024-08-25,16:16:39,4,1,374,84,34,161,1
2023-05-08,17:21:36,4,1,577,126,62,270,1
2022-09-23,16:51:16,11,2,556,218,28,202,0
2022-02-20,05:27:00,19,1,328,212,16,76,1
2023-06-08,16:51:45,8,1,404,98,67,279,1
2022-02-15,16:40:29,22,1,362,86,90,273,1
2023-01-24,10:48:06,17,1,531,131,81,150,0
2022-07-02,14:53:29,22,1,415,219,77,172,1
2023-06-27,08:32:59,14,1,425,266,93,86,0
2023-08-13,10:30:11,22,3,555,213,18,282,1
2024-03-10,12:41:05,20,1,502,193,80,99,1
2023-09-13,10:55:55,17,1,501,86,102,278,0
2023-08-27,15:49:10,7,2,482,220,22,226,1
2022-03-04,09:33:03,7,2,327,83,42,246,1
2024-11-15,18:36:06,8,1,230,290,15,103,1
2023-10-30,08:00:54,14,1,591,294,98,113,1
2023-02-01,14:33:31,10,2,230,99,73,123,1
2024-08-06,20:42:54,9,1,200,118,38,221,0
2023-12-22,18:34:46,20,2,392,180,117,123,1
2023-12-04,17:21:27,19,2,431,299,72,169,1
2022-11-28,12:15:28,3,2,401,177,103,171,1
2023-04-12,07:23:31,22,2,322,250,54,30,1
2023-07-22,10:33:09,9,3,414,198,88,149,0
2024-09-22,17:10:29,8,2,321,179,12,224,0
2023-05-18,14:28:45,17,1,320,141,86,177,0
2022-12-22,12:29:14,3,4,339,110,68,101,1
2023-04-24,09:42:35,10,3,542,146,120,83,1
2023-04-10,15:14:27,21,2,597,88,75,264,1
2023-05-22,15:45:01,7,2,537,267,105,56,1
2024-01-06,13:10:48,8,1,353,253,115,239,0
2024-01-15,22:51:08,7,1,234,151,112,250,0
2024-11-10,14:20:37,6,1,363,168,90,265,0
2024-07-24,09:40:28,22,4,215,86,29,33,1
2022-11-19,13:44:31,7,1,529,107,105,252,1
2024-03-23,13:47:22,20,1,299,95,57,255,0
2024-12-08,18:16:29,2,1,482,220,29,104,0
2022-11-29,09:22:13,3,3,199,180,102,119,0
2023-02-01,16:41:24,17,3,426,239,16,73,1
2023-02-05,13:13:38,7,4,506,79,100,53,1
2022-12-12,13:14:28,23,3,429,129,86,201,1
2023-11-04,11:45:47,10,2,185,74,75,203,1
2023-10-22,12:11:29,12,2,196,73,18,111,0
2022-02-13,13:15:08,16,1,447,228,116,106,0
2024-09-03,10:28:01,20,1,398,195,63,82,1
2022-09-03,15:59:41,12,1,353,226,85,48,0
2024-06-21,14:49:02,16,1,454,268,25,92,1
2023-06-22,12:29:49,21,1,365,117,103,99,0
2024-03-20,19:48:27,16,4,189,144,83,250,1
2023-09-05,11:44:37,2,1,314,80,21,52,0
2023-08-20,18:53:20,8,3,323,202,42,87,0
2022-11-19,13:31:41,25,4,374,190,27,179,0
2022-05-30,10:44:19,9,2,509,290,61,265,0
2023-08-20,20:02:49,8,1,454,248,115,202,1
2023-05-20,16:00:37,23,3,219,113,54,235,1
2024-02-22,10:28:07,17,2,556,98,81,141,0
2024-07-28,20:29:22,18,1,212,112,32,51,1
2022-02-02,12:51:45,21,1,187,206,90,271,0
2022-08-18,17:27:36,8,2,380,167,65,250,0
2023-03-23,17:30:40,14,2,263,166,112,80,0
2023-07-18,13:05:58,8,2,202,300,19,156,1
2022-03-15,20:30:09,9,4,410,291,107,59,0
2022-10-14,15:22:18,24,1,463,103,42,108,1
2024-09-27,18:43:04,7,1,489,260,77,108,0
2023-09-05,17:22:04,19,2,477,281,57,271,0
2022-10-02,18:34:34,9,3,244,229,61,279,0
2024-07-23,15:11:39,3,3,248,62,50,287,1
2022-02-24,16:24:15,7,3,535,221,19,280,0
2022-09-25,07:38:55,24,1,576,171,13,167,0
2023-06-05,15:17:36,18,3,291,223,106,260,0
2024-05-11,11:54:03,11,1,490,248,34,195,0
2024-05-22,18:59:44,9,3,276,179,57,277,0
2023-03-09,20:33:03,19,2,304,284,77,212,0
2022-08-25,13:36:31,23,2,307,257,17,103,0
2022-02-05,16:41:11,4,1,583,287,74,50,0
2022-10-09,16:53:58,8,1,437,156,42,218,0
2024-12-30,14:53:40,25,2,380,132,51,238,1
2023-12-10,06:25:47,23,1,441,263,54,198,0
2023-04-09,19:42:28,4,2,475,187,97,93,0
2023-01-05,14:45:30,19,3,181,69,86,210,1
2024-11-07,16:52:36,15,1,398,207,50,158,0
2024-06-08,07:45:20,3,1,314,199,120,108,1
2023-12-15,12:54:14,5,3,185,120,63,193,0
2023-11-01,19:10:03,21,3,411,185,37,253,1
2023-09-07,06:23:14,12,4,255,64,99,236,1
2024-01-15,14:22:35,9,2,239,204,68,33,1
2023-12-12,23:14:06,25,1,202,92,101,147,1
2024-03-15,16:35:19,18,3,387,299,119,74,0
2024-07-21,17:15:59,14,3,534,82,78,290,0
2022-09-12,15:21:11,21,3,395,99,66,148,1
2023-04-20,09:41:26,1,1,556,236,87,117,1
2023-12-15,07:40:56,11,2,542,214,114,254,1
2023-05-08,14:44:55,13,3,368,295,58,126,0
2024-04-02,08:11:31,9,1,401,268,29,249,0
2023-02-02,12:50:16,14,3,344,270,96,235,1
2024-10-04,17:35:46,15,3,587,243,120,216,0
2024-10-27,15:52:56,24,1,277,275,113,78,1
2022-11-12,15:33:27,22,3,396,122,104,254,0
2022-11-08,14:50:22,23,1,192,296,90,209,1
2023-09-28,13:06:20,6,1,182,109,20,279,0
2022-08-07,20:40:29,20,2,226,103,60,44,1
2023-11-09,14:09:22,25,2,468,71,41,288,0
2022-06-21,08:55:09,16,3,517,186,87,176,1
2022-07-28,02:30:40,17,3,325,105,24,180,0
2023-09-24,19:55:01,8,2,527,223,102,189,1
2023-06-23,09:30:44,25,2,319,299,100,44,1
2024-12-28,14:53:26,24,1,451,238,14,113,1
2022-02-24,14:43:56,15,1,553,114,55,250,1
2022-08-03,09:06:09,13,2,231,108,51,108,1
2024-11-19,10:33:40,25,1,189,139,20,81,0
2024-10-04,04:22:32,23,1,561,190,26,44,0
2023-11-23,17:37:46,12,1,455,248,37,163,0
2024-07-09,18:32:55,25,1,377,168,48,38,1
2022-01-07,12:11:09,19,1,542,102,109,114,0
2022-06-24,09:19:12,13,2,303,208,95,256,1
2022-06-23,08:34:47,10,2,391,294,25,86,1
2022-11-12,15:41:17,20,4,229,177,58,74,1
2023-01-05,13:11:08,12,3,284,206,16,252,0
2024-11-06,14:54:32,23,3,281,226,107,169,0
2023-03-25,17:47:09,20,3,455,196,31,191,1
2023-04-21,14:17:37,24,3,219,294,77,254,0
2024-04-27,15:58:09,18,1,501,168,106,180,0
2023-10-14,21:52:02,7,1,181,136,76,130,1
2022-08-02,09:14:47,9,1,314,257,64,185,0
2024-08-29,16:42:27,25,1,391,191,12,127,1
2023-06-03,15:36:11,6,4,292,203,12,197,1
2023-05-09,12:33:28,11,2,488,118,50,55,0
2023-12-03,18:05:32,22,2,204,263,91,285,0
2022-08-02,09:39:23,23,1,487,118,108,94,0
2023-02-14,12:51:47,13,4,598,237,32,156,1
2023-07-30,09:22:45,3,1,233,95,100,286,1
2022-11-05,11:34:23,16,3,411,158,63,106,0
2023-04-06,10:12:42,10,1,505,134,26,39,1
2024-09-13,17:25:50,24,1,374,65,35,298,1
2024-08-11,03:26:04,10,4,560,138,22,201,1
2024-05-07,12:37:34,14,3,281,292,66,204,0
2022-07-31,07:51:54,1,1,438,214,112,255,0
2024-10-23,13:13:35,25,1,384,107,18,276,1
2023-03-24,16:19:13,1,1,271,69,65,290,0
2023-07-22,10:44:08,3,3,571,230,43,286,1
2022-05-24,11:54:17,21,1,300,261,92,212,0
2023-06-16,14:04:22,7,3,301,265,64,178,0
2023-11-13,19:28:07,5,2,242,234,28,268,1
2023-07-13,09:22:57,17,3,527,300,84,215,0
2022-01-05,10:42:03,4,1,586,91,19,291,0
2023-09-27,17:58:53,1,1,271,178,18,134,0
2024-08-12,17:12:51,20,1,585,240,35,182,1
2022-03-14,12:13:05,20,1,241,263,26,138,1
2024-07-30,15:19:39,25,1,591,106,90,198,1
2024-04-27,19:38:33,13,1,579,254,115,215,1
2024-02-23,14:58:38,1,3,323,128,53,295,1
2023-06-23,15:06:36,18,2,508,241,18,177,1
2024-04-19,12:18:02,4,3,461,170,18,217,0
2024-03-20,18:07:38,10,1,261,200,30,181,0
2024-01-08,08:22:34,1,1,315,115,13,178,0
2022-08-02,21:44:46,21,3,541,213,55,198,0
2022-09-02,16:41:08,22,1,309,268,74,60,0
2024-08-26,08:30:56,4,1,341,205,43,277,1
2022-01-14,20:46:32,17,2,345,163,34,42,0
2022-12-22,13:20:56,19,3,542,190,104,79,0
2023-06-16,14:19:32,8,3,358,164,114,205,0
2024-10-28,14:30:57,25,1,247,131,66,234,0
2023-04-26,16:47:04,2,1,200,124,10,257,1
2024-12-05,08:22:09,2,3,251,175,91,130,1
2022-12-24,18:53:41,2,1,223,224,56,201,1
2023-09-07,15:17:21,18,1,396,163,112,267,0
2024-08-12,18:22:41,4,3,589,238,14,182,0
2024-05-13,11:04:34,6,1,470,79,83,256,1
2023-03-08,11:15:45,18,4,488,209,27,75,1
2022-08-26,15:00:55,9,3,219,82,54,191,1
2023-09-13,12:52:35,14,3,365,73,81,126,0
2023-12-02,23:19:51,16,1,420,66,65,144,1
2023-10-28,23:14:50,12,1,298,216,41,155,1
2022-09-21,10:19:04,22,4,324,218,118,80,1
2022-01-29,18:31:30,15,1,186,300,37,239,1
2022-11-02,08:47:53,5,1,293,278,13,55,1
2022-10-31,21:16:34,8,1,539,188,110,58,1
2022-11-01,12:36:55,1,2,367,81,39,92,1
2023-10-02,16:25:24,13,1,245,254,15,154,0
2024-05-14,15:47:15,24,1,255,240,108,226,1
2024-10-25,11:10:09,1,1,472,297,55,143,1
2024-12-07,13:03:43,20,1,561,290,38,193,0
2022-12-01,12:00:57,16,3,448,89,100,124,0
2024-06-10,12:50:53,6,2,520,202,38,143,1
2022-03-16,11:37:02,23,1,417,87,26,239,0
2023-07-28,21:46:01,14,3,349,282,45,59,1
2024-12-16,14:51:22,13,1,181,290,46,64,0
2023-02-14,09:51:50,14,3,401,118,33,67,0
2023-07-15,14:39:34,4,3,291,203,62,39,0
2023-04-17,14:28:14,4,2,389,183,93,274,1
2023-10-15,19:29:56,18,2,384,248,23,99,1
2023-12-16,17:18:29,9,1,513,178,34,118,1
2024-05-10,19:38:16,2,1,539,131,79,233,0
2024-10-20,11:44:07,13,1,247,289,68,166,0
2022-05-13,08:58:53,15,4,290,162,99,89,1
2022-02-28,22:58:48,5,1,591,182,30,225,0
2022-03-13,12:08:36,14,1,431,93,79,280,0
2024-03-05,18:16:53,22,1,435,201,37,70,0
2024-08-05,09:24:16,5,2,309,130,38,49,1
2023-10-14,15:10:40,23,3,372,110,65,117,0
2022-11-24,14:17:23,20,1,189,222,45,156,0
2022-09-20,07:46:30,7,3,260,79,21,198,0
2023-11-30,13:10:59,9,3,405,289,89,70,1
2022-05-24,17:28:03,20,1,264,142,76,280,1
2022-11-28,13:05:04,12,4,331,123,26,252,0
2023-05-14,09:50:12,21,4,344,282,82,169,0
2023-10-20,19:32:48,24,1,596,104,46,77,0
2022-06-30,13:16:37,15,4,417,195,111,198,1
2024-01-25,13:47:24,5,2,193,240,15,108,1
2022-08-28,06:49:32,21,3,240,150,75,159,1
2024-10-23,08:49:11,9,3,382,279,42,59,0
2024-05-09,15:41:14,3,2,463,123,88,300,1
2024-04-01,12:32:56,8,3,323,216,74,263,0
2022-02-25,20:58:47,4,3,257,240,109,103,0
2022-12-15,08:36:15,22,1,534,126,80,204,1
2023-02-03,06:20:31,15,3,475,259,35,238,1
2023-07-27,13:07:07,13,4,519,132,17,185,0
2024-12-20,15:53:09,8,1,364,149,73,62,1
2024-05-11,15:00:09,19,1,599,147,43,113,0
2022-06-28,17:11:47,9,4,442,205,18,155,1
2022-03-02,16:05:53,10,3,500,289,110,35,1
2022-12-08,18:47:48,9,1,566,211,56,277,0
2022-10-26,07:39:06,13,4,197,298,119,80,0
2023-01-16,13:36:26,10,3,303,230,32,102,0
2023-05-17,12:17:33,16,2,437,175,59,46,1
2024-07-18,10:30:01,13,2,477,101,103,251,0
2024-06-23,16:17:01,25,1,221,293,72,42,0
2024-09-17,15:50:05,5,1,213,170,26,87,0
2024-06-12,11:25:07,16,2,463,275,53,109,0
2023-11-15,08:59:49,14,2,432,127,68,111,0
2022-09-07,10:00:16,14,3,261,86,54,266,1
2024-04-24,12:29:21,11,1,352,259,88,222,1
2024-07-28,15:30:00,25,2,598,123,87,170,1
2024-09-03,14:35:45,14,2,505,260,55,164,0
2023-10-07,10:19:49,17,2,218,198,75,39,1
2024-05-19,21:46:48,1,1,360,149,86,187,0
2022-03-19,11:39:17,21,2,532,262,103,168,0
2024-11-17,16:33:36,21,1,499,256,12,69,1
2022-07-27,09:59:31,23,4,551,185,34,214,0
2024-08-28,13:57:48,12,1,520,123,37,59,1
2024-05-03,07:42:15,13,1,564,104,79,295,0
2024-02-07,17:13:59,20,1,466,222,78,36,0
2024-04-21,21:58:37,16,4,409,215,13,90,1
2023-01-04,08:24:55,1,1,489,204,89,37,1
2023-05-02,19:17:29,18,2,195,260,43,294,0
2022-01-02,16:14:46,8,2,564,82,15,208,1
2022-11-08,12:47:44,21,1,434,198,60,223,1
2024-02-17,14:15:17,1,3,241,60,82,186,1
2024-10-16,14:08:28,21,2,380,138,27,249,1
2023-09-15,10:12:29,17,1,456,174,92,180,0
2022-07-06,04:23:43,8,1,312,286,35,269,1
2023-08-29,11:55:10,20,1,283,220,68,91,0
2023-07-24,12:46:19,13,1,251,290,40,179,1
2024-04-06,15:45:55,19,2,327,204,35,242,1
2022-01-16,08:55:32,4,1,503,251,71,257,1
2023-03-22,11:54:58,14,1,227,84,22,167,1
2024-04-06,12:19:04,16,4,197,84,52,158,0
2024-02-14,12:14:14,13,1,240,84,66,274,0
2024-01-28,17:03:00,24,1,294,123,33,159,0
2024-06-19,13:42:51,11,2,288,243,68,202,0
2024-03-07,16:07:06,16,1,338,80,96,83,0
2022-05-29,17:35:52,14,2,298,104,89,177,0
2022-09-17,13:36:23,6,4,459,125,104,86,1
2023-06-08,23:01:59,12,1,257,91,74,89,1
2022-09-26,10:03:42,24,3,279,256,104,93,0
2023-04-12,09:59:09,12,1,507,70,49,241,0
2024-12-13,14:53:09,9,3,513,85,46,139,1
2023-12-30,14:56:13,24,2,522,130,78,96,0
2022-11-14,13:26:58,1,1,493,68,71,258,0
2022-04-30,16:08:32,23,1,192,218,59,102,0
2022-03-01,11:42:13,1,1,211,156,81,283,1
2024-06-15,13:24:15,23,2,441,82,68,80,1
2023-06-19,14:28:40,3,1,487,245,45,283,1
2022-06-17,19:47:39,2,1,292,134,62,124,0
2022-04-05,19:36:47,1,1,205,262,85,46,1
2023-10-13,11:55:00,23,2,423,111,45,202,1
2023-12-12,22:10:35,8,2,399,145,113,182,0
2022-10-05,15:51:06,15,1,337,280,37,111,1
2023-07-01,23:31:36,19,1,213,199,17,163,0
2023-06-09,09:22:35,1,4,347,77,21,157,1
2024-11-23,11:25:24,18,1,354,219,100,189,0
2022-10-04,16:24:29,9,1,283,154,76,79,1
2024-02-11,11:57:50,1,4,249,177,58,161,1
2024-03-01,11:33:33,13,1,319,85,73,199,1
2024-10-15,13:11:40,18,3,551,106,86,279,1
2023-12-15,13:52:58,18,1,244,255,119,218,1
2024-09-11,15:19:47,22,3,520,253,118,156,1
2023-06-16,20:17:02,6,1,386,158,74,143,1
2024-02-01,14:15:21,6,2,384,182,68,188,0
2024-05-16,11:26:28,14,1,565,269,14,234,1
2023-01-28,10:01:40,5,3,211,191,35,95,0
2024-05-05,14:20:18,13,3,430,207,83,201,0
2024-03-24,20:19:45,4,3,345,240,16,106,1
2023-11-04,15:03:51,6,4,339,123,71,152,1
2022-07-14,14:26:47,14,1,533,189,31,30,1
2023-11-12,16:36:54,20,1,406,96,72,121,1
2022-07-08,18:56:39,20,3,404,159,103,234,0
2022-11-16,11:47:43,11,1,210,191,115,111,0
2023-12-05,18:56:27,3,2,384,160,59,286,0
2024-05-01,18:37:30,1,1,383,129,17,271,0
2024-06-03,11:42:23,12,2,524,89,25,54,0
2024-03-02,13:06:25,1,1,373,121,72,129,1
